Text,Date,Favorites,Retweets,Tweet ID
.@NRA Stop taking advantage of responsible gun owners who want commonsense reform—including many of your own members.,2015-10-09 03:52:58,1200,607,652247844217311232
My plan for Wall Street: Hold individuals and corporations accountable. Make tough rules and enforce them. http://hrc.io/1ZhQib1  -H,2015-10-09 03:17:32,528,333,652238923771572225
We need to enforce regulations on Wall Street to make sure that the 2008 crisis never happens again.pic.twitter.com/kc2uUT3AxY,2015-10-09 02:37:15,973,486,652228788034650112
Jeb should stop attacking voting rights and explain what about citizens exercising their right to vote scares him.https://twitter.com/IAStartingLine/status/652128692294938626 …,2015-10-09 00:51:29,979,673,652202170692018176
How about this @KevinMcCarthy for speaker instead?https://amp.twimg.com/v/ac9d2670-a452-4a95-9b14-6b5722d73eb4 …,2015-10-08 23:03:27,942,594,652174985298083840
We need to make sure there’s accountability on Wall Street so there can be prosperity on Main Street.,2015-10-08 17:37:04,1067,433,652092847408021504
"Hillary on standing up to the NRA: “We can’t just say, OK, nothing we can do about it...We have got to fight back.”https://amp.twimg.com/v/434fb15b-3bb9-4279-b237-59c186345a1b …",2015-10-08 09:09:09,1269,704,651965024798294016
"""You were great on Saturday Night Live...so, can you do for us the Donald Trump impression?""https://amp.twimg.com/v/80887f0d-50e2-4531-bafc-089f0bd88092 …",2015-10-08 07:59:18,1278,560,651947444742127616
Pres. Obama's student aid bill of rights is critical given ongoing predatory practices by student loan servicers. http://hrc.io/1L09liq  -H,2015-10-08 06:18:06,576,356,651921979218399232
It’s time to end discrimination against LGBT Americans once and for all.pic.twitter.com/9gcJwDFS1Y,2015-10-08 05:35:17,1393,703,651911204328341504
"Stop the delay, price gouging, and profiting off of others' illnesses. Tell @MartinShkreli to drop the price now. http://hrc.io/1L09Kl0  -H",2015-10-08 05:11:59,762,575,651905338183143424
Hillary's statement on the Trans-Pacific Partnership:pic.twitter.com/dL3f5cCvFP,2015-10-08 03:39:16,610,567,651882008239542272
Diversity is a source of strength and should be celebrated—not denigrated. Proud to launch Latinos for Hillary.pic.twitter.com/FNjXs45QFK,2015-10-08 01:52:42,794,588,651855189859790850
"""An act of high political courage."" @NYDailyNews on Hillary's gun violence prevention plan.http://hrc.io/1Q8eaHG ",2015-10-08 00:52:15,433,277,651839973990232064
Republicans say they don’t think Hillary has accomplished anything—so she sent them a gift. http://hrc.io/1GwfKhm pic.twitter.com/EJerPjx4TX,2015-10-08 00:05:26,4159,2327,651828195864518656
"Sorry about the mean tweets you’ve been getting, @KevinMcCarthy—been there!https://amp.twimg.com/v/ac9d2670-a452-4a95-9b14-6b5722d73eb4 …",2015-10-07 21:11:06,1341,952,651784323130093568
Add your name if you think it’s time to take action on gun violence: http://hrc.io/endgunviolence pic.twitter.com/L2y4gtp9pO,2015-10-07 17:37:04,1215,705,651730456711294976
We need comprehensive immigration reform with a real path to full citizenship. There is no place in America for second-class citizenship.,2015-10-07 06:59:19,1631,1076,651569964382597120
"Thank you, @wendydavis.pic.twitter.com/JWPxdyaBr2",2015-10-07 05:42:04,1022,429,651550523137495041
"We must act to stop gun violence, and we cannot wait any longer.pic.twitter.com/3Qiew1BXiU",2015-10-07 04:43:20,1156,601,651535742099935232
"Hillary’s commonsense steps will help reduce gun violence and save lives, say @GabbyGiffords and @ShuttleCDRKelly.pic.twitter.com/Q6kczch6Cy",2015-10-07 02:25:02,995,625,651500938943967232
Watch Hillary talk about the best advice her mom ever gave her.https://amp.twimg.com/v/f25ddbe9-f6c6-447d-99fa-c0f990d928c2 …,2015-10-07 00:59:00,713,386,651479287275454464
Being a good parent has nothing to do with sexual orientation or gender identity.pic.twitter.com/q7Qg338Oln,2015-10-06 23:52:58,1898,890,651462669657112577
"As Republicans spend millions of taxpayer dollars fighting Hillary, she does what she's always done: fight for you.https://amp.twimg.com/v/8f9fa6d6-c8d1-46d2-aa55-799000230922 …",2015-10-06 19:35:57,926,634,651397989030752257
"“It's time for us to say, we're better than this."" Hillary's plan to prevent gun violence: http://hrc.io/1RqK8QB pic.twitter.com/xhJW1eY9sB",2015-10-06 17:37:02,1411,871,651368063376297985
Protecting communities should be our number one priority—not the interests of the NRA.pic.twitter.com/FkAaMqJSNN,2015-10-06 06:38:38,1840,1053,651202369326198787
"Voy a reir, voy a bailar... Lanzando Latinos por Hillary con @MarcAnthony.pic.twitter.com/XDyR0defEF",2015-10-06 04:45:52,1518,770,651173993685213185
Nicole Hockley—mother of Sandy Hook victim Dylan and founder of @sandyhook—joined Hillary's gun violence town hall.https://amp.twimg.com/v/82525c6b-1c4f-4f11-a641-0c275e25e424 …,2015-10-06 02:57:25,832,463,651146700552179712
"We must act to stop gun violence, and we cannot wait any longer.pic.twitter.com/6l4LntGWh1",2015-10-06 00:39:46,968,626,651112057601982464
We cannot sit by while more people die.pic.twitter.com/oeWiP3rg4Z,2015-10-06 00:13:56,1222,600,651105559354167296
"When it comes to preventing gun violence, we cannot give up.pic.twitter.com/6zFlkLenGI",2015-10-05 23:50:40,912,475,651099701102645248
It’s time to act on gun violence.pic.twitter.com/V6RP1utuy3,2015-10-05 23:31:08,2783,1832,651094785982394368
"If Congress refuses to act to end this epidemic of gun violence, I'll take administrative action to do so. -H",2015-10-05 21:53:35,2317,1078,651070235349487620
"As president, I'll push to close background check loopholes like the ""Charleston loophole"" that let the shooter get a gun. -H",2015-10-05 21:52:10,1982,663,651069880746307584
"It's time to act on gun violence. We simply cannot accept as normal 33,000 gun deaths a year. -H",2015-10-05 21:51:16,2907,1551,651069652865581056
"""It’s time for us to say, wait a minute. We’re better than this. Our country is better than this."" —Hillary on gun violence",2015-10-05 20:24:09,1221,589,651047728903008256
Watch live: Hillary unveils her gun violence prevention policy in New Hampshire →http://hrc.io/1hlj4VQ ,2015-10-05 20:13:26,377,205,651045035161583616
Hillary believes it’s time to act on gun violence. Read her plan here: http://hrc.io/1RqK8QB ,2015-10-05 19:45:17,690,395,651037948167782400
"Tune in to @todayshow for Hillary’s live town hall with @savannahguthrie, starting at 7:30 AM ET. #HillaryTODAY",2015-10-05 16:30:26,312,165,650988915025944576
"In this week's Facebook Q&A, Hillary took on Jeb’s claim that Democrats use ""free stuff"" to appeal to minorities.pic.twitter.com/nx2FrUKl5G",2015-10-05 05:00:54,1662,993,650815385764241408
"With the dangerous weather hitting South Carolina, please stay safe first and foremost. Take care, @HillaryforSC, and all affected. -H",2015-10-05 03:17:21,936,353,650789326054387712
LGBT rights are human rights and human rights are LGBT rights -- period.pic.twitter.com/Plj2NjuRHD,2015-10-05 02:57:39,2306,1272,650784369012031488
"Hillary finally gets to meet the mischievous, trash-eating puppy from the campaign launch video, “Getting Started.”http://youtu.be/ClN3zQsixLo ",2015-10-05 01:46:50,390,156,650766549855399936
We can’t wait any longer to act on gun violence prevention.pic.twitter.com/EZrJVtu8OC,2015-10-04 23:37:18,2427,1520,650733950806196225
"""Let us then tap our fists in friendship.""pic.twitter.com/RkRru8dqNE",2015-10-04 18:37:49,2770,1084,650658585031131136
A vote for Hillary is a vote for four more years of Kate McKinnon's impression. #citizenspic.twitter.com/8WFlf1dy9n,2015-10-04 09:28:47,12941,6607,650520412477083648
“Congress must pass the Federal Equality Act.” Read Hillary’s remarks to the @HRC:http://hrc.io/1Vvwkdq ,2015-10-04 05:17:10,712,387,650457094135676928
Hillary on the epidemic of gun violence.pic.twitter.com/FkAaVf0WpC,2015-10-04 02:36:59,2133,1271,650416782621155328
Grateful to have @NEAtoday on Team Hillary. Educators are the frontline fighters building a stronger America. http://hrc.io/1M1z2Bk ,2015-10-04 02:02:04,699,339,650407996321845251
"""Congress must pass the Federal Equality Act [to] finally outlaw discrimination against LGBT people basically everywhere."" -Hillary",2015-10-04 00:57:53,1341,650,650391843235065857
"""It’s outrageous that, in 2015, you can still be fired for being gay...this kind of discrimination goes against everything we stand for.""",2015-10-04 00:53:22,3759,1922,650390705437863936
"""As President, I will push to cut off federal funding for any public child welfare agency that discriminates against LGBT people."" -Hillary",2015-10-04 00:50:12,2322,1029,650389907429527552
"""Eleven states ban same-sex couples and LGBT individuals from adopting....one of the cruelest vestiges of anti-gay bigotry."" -Hillary",2015-10-04 00:48:10,1775,855,650389396785623041
"""We need to say with one voice that transgender people are valued, they are loved, they are us"" -Hillary at @HRC today",2015-10-04 00:45:05,1615,732,650388619925041153
La riqueza de la comunidad latina es su gran diversidad. Estamos orgullosos de lanzar Latinos por Hillary.pic.twitter.com/qSx4bqzeqU,2015-10-03 22:51:00,594,487,650359911621218304
"Hillary finally gets to meet the mischievous, trash-eating puppy from the campaign launch video, “Getting Started.”https://amp.twimg.com/v/098a1a25-c26a-4fe6-9426-220a9869a21f …",2015-10-03 21:01:15,558,231,650332291386839040
"Today the Immigration and Nationality Act turns 50. It was a first step towards making our system fair, but our work remains unfinished.",2015-10-03 20:13:29,906,423,650320270780198912
"¡Bienvenido a Latinos por Hillary, @marcanthony! Para también unirte textea LATINOS a 47246.pic.twitter.com/PucWkRU7l0",2015-10-03 09:03:48,1142,575,650151738805239808
Join Hillary and @marcanthony: Text LATINOS to 47246 to be part of Latinos for Hillary!pic.twitter.com/5m2FoZc00g,2015-10-03 08:09:28,1291,630,650138063776051200
"""I am well aware that this is a political mountain to climb....I will, as your president, never relent on trying to work on this."" -Hillary",2015-10-03 02:45:36,1420,513,650056562594172928
"""Republicans keep refusing to do anything to protect our communities. They put the NRA ahead of American families. It is wrong."" -Hillary",2015-10-03 02:41:55,2556,1353,650055634298236928
"""We don't just need to pray...We need to act...Republicans and the NRA say, now is not the time to talk about guns. Yes, it is."" -Hillary",2015-10-03 02:38:54,3084,1781,650054874068058112
"""What is wrong with us that we can't stand up to the NRA and the gun lobby and the gun manufacturers they represent?"" -Hillary",2015-10-03 02:37:03,2656,1594,650054410387746816
"Thanks to #KnowTomorrow student activists, we're better prepared than ever to face the climate challenge. http://knowtomorrow.org ",2015-10-02 23:00:54,379,224,650000015113498624
Yet another reason we need to restore key protections of the Voting Rights Act. We're better than this. -Hhttps://twitter.com/splcenter/status/649331764461219841 …,2015-10-02 20:23:53,917,771,649960501909278720
Proud to have @wendydavis on Team Hillary.pic.twitter.com/Ck3TxLbCL5,2015-10-02 08:20:23,1635,642,649778426841317376
"Another devastating shooting. We need sensible gun control measures to save lives, and I will do everything I can to achieve that. -H",2015-10-02 03:34:45,5753,3224,649706544704167936
Raising the minimum wage isn’t just a women’s issue -- it’s also a family issue and an economic issue.https://amp.twimg.com/v/06a1d7c8-c5ec-48eb-a25f-028e12c312bd …,2015-10-01 22:04:46,991,579,649623498210447360
The United States is the only country in the developed world without guaranteed paid leave. That has to change.pic.twitter.com/qafJ7MrTRi,2015-10-01 18:45:59,1314,744,649573475645005827
"In case you were wondering, you should be following hillaryclinton on Snapchat. pic.twitter.com/eigWQMKXjj",2015-10-01 06:06:19,1342,509,649382296366264321
"Hillary’s working to earn every vote, but needs your support. Donate by tonight's deadline: http://hrc.io/1N1zcKm pic.twitter.com/yGBds5whPW",2015-10-01 02:59:39,483,284,649335322736787456
pic.twitter.com/TZG8tREcR1,2015-10-01 01:07:36,2920,1508,649307123776667648
The @HillaryforNV team held a focus group with some of Hillary's littlest supporters. https://amp.twimg.com/v/fbf5b535-9fb6-4802-9193-febf4d9a79d8 …,2015-09-30 22:20:59,413,238,649265194258948096
You shouldn't have to worry about your paycheck or your job when you have a baby or someone in your family gets sick.,2015-09-30 20:39:38,1661,730,649239685768810496
“Nobody in America should have to choose between buying the medicine they need and paying their rent.” -Hillaryhttps://amp.twimg.com/v/14914345-fbe9-4f9c-ac42-c552a753d9f9 …,2015-09-30 17:37:22,1491,824,649193820244996096
Did you know Hillary once had a job gutting salmon in Alaska? Read about it in her interview with @lenadunham: http://hrc.io/LennyLetter ,2015-09-30 06:59:20,438,221,649033254021033984
Hillary has a plan to cap covered prescription drug costs at $250 per month: http://hrc.io/1h8ICFr pic.twitter.com/YY6guHTOxk,2015-09-30 05:30:05,722,379,649010793590194176
"In school, I learned how to think creatively and stand up for myself. #62MillionGirls don't have that chance. http://62milliongirls.com  -H",2015-09-30 04:05:50,1193,776,648989588338384896
"#PinkOut for @PPFA because they provide quality, affordable health care to those who need it most. #StandWithPPpic.twitter.com/smM6J6N91B",2015-09-30 02:37:21,1552,1387,648967322120658945
"For nearly 100 yrs, Planned Parenthood has stood up to political attacks on women's health while providing care. GOP: You're outmatched. -H",2015-09-30 01:19:40,2162,1310,648947770615836672
"Health care, college affordability, and pumpkin spice lattes—read everything you missed from Hillary’s Facebook Q&A:http://hrc.io/fbQandA ",2015-09-30 01:02:10,316,150,648943368840605696
Excited to be part of @lennyletter's first issue! Read Hillary's interview with @lenadunham: http://lennyletter.com pic.twitter.com/UcrkdYZFYv,2015-09-29 21:26:46,773,390,648889162440015872
"When Republicans attack Planned Parenthood, they’re attacking women’s health. Proud to #StandWithPP—and always will.https://amp.twimg.com/v/c4d5c94e-9c56-4f26-aa48-3c87356719da …",2015-09-29 17:32:44,2059,1516,648830263317794816
El Papa Francisco tiene razón. Todos los países...tienen la responsabilidad de prevenir el cambio climático.http://hrc.io/1h5dczP ,2015-09-29 06:21:20,491,277,648661300646674432
"During a Facebook Q&A, Hillary responded to Jeb's claim that Democrats appeal to African Americans with ""free stuff"":pic.twitter.com/o7YVMNXkru",2015-09-29 06:05:57,1738,1146,648657431799668736
Wishing all Korean Americans and their families a safe and happy Chuseok!,2015-09-29 02:32:15,640,324,648603651611623424
".@NASA has found water on Mars. There is no limit to what we can discover when we explore, ask questions, and listen to science.",2015-09-29 01:03:02,1962,950,648581200458612736
Hillary’s hosting a Facebook Q&A this afternoon! Leave your question here: http://hrc.io/1P1S1N1 pic.twitter.com/BYO5Jy6Lom,2015-09-28 22:51:35,469,254,648548117353209856
"Families are working harder than ever, but paychecks have barely budged. That needs to change.https://amp.twimg.com/v/bfd1e327-a577-4844-b503-4fcc6638dea8 …",2015-09-28 17:56:25,857,552,648473836719964160
Powerful to see @POTUS sit with federal prisoners for this important conversation. It's time to end mass incarceration. #VICEonHBO,2015-09-28 07:01:08,2047,1169,648308931371122688
"Women’s rights are human rights, period. Join Women for Hillary today.https://amp.twimg.com/v/c3b4cf69-1911-45c9-8b08-350667981b34 …",2015-09-28 04:10:03,1142,629,648265876525875200
.@amyschumer and @lenadunham stopped by HQ:http://hrc.io/1LHOTVy ,2015-09-28 00:30:59,1172,337,648210745704976385
You should not have to be the grandchild of a former president to know that you can make it in America.https://amp.twimg.com/v/bb181171-c044-47af-8313-856234e8ee24 …,2015-09-27 22:35:37,1148,572,648181714057998336
Hillary on her vision for the country:pic.twitter.com/rspNDPyGc8,2015-09-27 20:42:52,830,515,648153337280471040
"Hillary is on @meetthepress this morning, check your local listings and tune in.pic.twitter.com/lCGmRuU2uo",2015-09-27 20:05:54,592,233,648144035740282880
Xi hosting a meeting on women's rights at the UN while persecuting feminists? Shameless. #Freethe20 http://hrc.io/1KDkyFz  -H,2015-09-27 17:09:30,1535,1558,648099640714391552
"If the medicine you need costs less in Canada, you should be able to buy it from Canada—or any country that meets our safety standards.",2015-09-27 06:24:02,2273,1019,647937206028472320
".@lorellapraeli, la Directora de Asuntos Latinos de #Hillary2016, comparte su historia inspiradora:http://hrc.io/1LSiOWK ",2015-09-27 04:49:06,256,138,647913313385488384
America’s diversity is what makes us great. The GOP apparently doesn’t see it that way:https://amp.twimg.com/v/9b49fd61-b9e3-40ff-93e1-c59820b2f324 …,2015-09-27 03:14:12,1252,936,647889431991599104
Grateful to @Martin_Dempsey for long and distinguished service to our nation. It was an honor to work with him to keep our country safe. -H,2015-09-27 01:57:47,429,196,647870203246866432
"""A feminist is by definition someone who believes in equal rights."" —Hillary http://hrc.io/1L8wYbL pic.twitter.com/RB7qrBQAXa",2015-09-26 23:49:41,1816,1064,647837964832260096
".@lorellapraeli—DREAMer, activist, #Hillary2016 Latino Outreach Director—shares her story of overcoming obstacles: http://hrc.io/1LSiOWK ",2015-09-26 21:29:02,300,177,647802566584201216
Top CEOs earn 300 times more than a typical American worker. That’s wrong. It’s time for Americans to get a raise.,2015-09-26 06:45:04,1452,740,647580110653009922
"Making friends in Des Moines, Iowa.pic.twitter.com/GZ703gynld",2015-09-26 04:39:26,950,334,647548493448499200
Mikaylah had to write a sentence using the word “can” for homework. A+. (via Instagram/edenrmz)pic.twitter.com/ayH2D35Jgu,2015-09-26 03:20:47,1967,773,647528702721572865
"Today in 1981, Sandra Day O’Connor became the first woman appointed to the Supreme Court.pic.twitter.com/TjH56UEYx6",2015-09-26 00:26:49,1429,969,647484922760953856
"Hillary on @Pontifex's climate message: ""There’s no time to waste. We have to act now. Pope Francis is right.""http://hrc.io/1JtyHRB ",2015-09-25 23:22:52,678,455,647468827375194112
You don’t have to be a scientist to take on climate change—you just have to be willing to act.https://amp.twimg.com/v/c63251c6-497e-4060-b555-4d6eb372d17e …,2015-09-25 21:23:28,822,547,647438781411274752
"For every daughter who dreams that someday, she’ll be president—join #WomenforHillary: http://hrc.io/women https://amp.twimg.com/v/5e2052d5-2af9-4731-a1b3-c675f20f7b09 …",2015-09-25 17:33:17,1094,610,647380851349524480
Wishing a blessed Eid to those celebrating Eid Al-Adha. My thoughts and prayers are with those affected by the tragedy in Mecca today. -H,2015-09-25 05:31:11,1440,849,647199129630830592
"The official soundtrack for shattering glass ceilings, by #WomenforHillary on @Spotify: http://hrc.io/1izeLaf pic.twitter.com/Dpj169XB07",2015-09-25 04:30:52,889,555,647183950771810304
"Gracias, @Pontifex. Tenemos que cuidar el medio ambiente, crear oportunidades económicas y defender los derechos y la dignidad de todos.",2015-09-25 03:36:58,773,563,647170384668790784
Hillary believes that what’s good for women is good for America. http://hrc.io/1KBVITb pic.twitter.com/HwXEVG59Jp,2015-09-25 03:12:59,778,447,647164350411763712
"The Senate was right to block a resolution that would defund Planned Parenthood. Now, stop these attacks—and don't shut down the government.",2015-09-25 00:20:08,1577,738,647120850701942784
"This is our country, and we won’t stay trapped beneath glass. Join #WomenforHillary: http://hrc.io/women https://amp.twimg.com/v/d1421b40-451f-496d-9723-aec4b7c72a28 …",2015-09-24 23:32:19,702,479,647108816983601153
"Thank you, @Pontifex. We have much to do to care for our planet, strengthen economic opportunity, and defend the rights & dignity of all. -H",2015-09-24 23:08:04,1900,917,647102715617771520
"""A feminist is by definition someone who believes in equal rights."" —Hillary to Lena Dunham: http://hrc.io/1L8wYbL pic.twitter.com/n1jSaz4HnX",2015-09-24 22:39:11,1786,1031,647095446905688064
".@lenadunham: ""Do you consider yourself a feminist?""
Hillary: ""Yes. Absolutely."" http://hrc.io/1L8wYbL pic.twitter.com/mAIB4bL28z",2015-09-24 21:16:21,2085,950,647074600371752960
It’s not enough to condemn campus sexual assault. We need to end it.http://hrc.io/1LxTYzB ,2015-09-24 17:36:04,903,499,647019162649280512
"We must renew the basic bargain of America: If you work hard and you do your part, you should be able to get ahead and stay ahead.",2015-09-24 07:34:03,1309,585,646867663788990464
" No, really—read Hillary’s comprehensive plan for lowering health care costs for working families: http://hrc.io/1OvaMZP ",2015-09-24 03:51:38,450,264,646811687438450688
"Lower health care costs means families should see savings, not insurance companies. Hillary's plan addresses this.https://twitter.com/Wonkblog/status/646344091047960576 …",2015-09-24 03:44:33,565,322,646809906373373953
Hillary opposes the Keystone pipeline. Read why: http://hrc.io/keystoneXL pic.twitter.com/C85aNV07ii,2015-09-24 02:27:31,705,466,646790519918428160
Why Hillary opposes the Keystone pipeline: http://hrc.io/keystoneXL pic.twitter.com/pnoQAX4P7Z,2015-09-24 00:18:05,623,283,646757948421619712
"Diversity is a strength, not a weakness. The GOP disagrees:https://amp.twimg.com/v/9b49fd61-b9e3-40ff-93e1-c59820b2f324 …",2015-09-23 23:15:12,1180,940,646742121433726976
"""Baseball is 90% mental—the other half is physical."" Yogi gave everything at least 140%. We'll miss him. My prayers are with his family. -H",2015-09-23 21:08:36,1233,478,646710261659881474
Hillary is joining Tom Joyner on the @TJMShow! Tune in → http://hrc.io/1MHtvkJ ,2015-09-23 18:12:43,210,115,646666000348352512
Good that Turing will lower an essential drug's price. Hillary's plan would prevent price gouging in the first place:http://hrc.io/1V8sKFR ,2015-09-23 07:34:30,899,458,646505389383618560
Time to invest in a clean energy future—not build a pipeline to carry our continent's dirtiest fuel across the US. I oppose Keystone XL. -H,2015-09-23 06:26:29,2084,1244,646488271871213568
Good.https://twitter.com/BreakingNews/status/646454706143932416 …,2015-09-23 04:29:42,1424,701,646458881519054849
@deray: Let's meet; we want to hear from anyone ready to address this urgent problem and work toward solutions. Our team will follow up.,2015-09-23 04:10:36,1580,1106,646454072732614657
Wishing an easy fast for all those observing Yom Kippur.,2015-09-23 03:48:11,1076,404,646448431158984704
Hillary's prescription plan would cap out-of-pocket costs at $250 per month. What would you do with your savings?pic.twitter.com/bTIkVKAdkl,2015-09-23 01:47:07,958,515,646417965529698305
"""If we’re serious about raising people’s incomes, we have to bring down out-of-pocket costs."" —Hillary",2015-09-23 01:35:24,731,338,646415015201927168
"""If the medicine you need costs less in Canada, you should be able to buy it from Canada—or any country that meets our safety standards.""",2015-09-23 01:32:45,1408,771,646414350362779648
"""Under my plan, I’ll cap out-of-pocket drug costs for families. You won’t have to pay more than $250/month for covered medications.""—Hillary",2015-09-23 01:31:16,694,319,646413978629984256
"Hillary’s prescription drug reform plan: ""I want to both protect consumers and promote innovation—while putting an end to profiteering.""",2015-09-23 01:26:26,903,369,646412760444719104
"The uninsured rate is the lowest in decades, but prescription costs, out-of-pocket costs, and premiums are growing. We need to do better.",2015-09-23 01:21:42,649,304,646411567119106048
"Hillary on her plan to stop drug companies' price gouging, boost innovation, and keep money in families' pockets →http://hrc.io/1gKuS3F ",2015-09-23 01:11:27,525,309,646408990985973760
"Outrageous. When companies put profits ahead of safety and the environment, there should be consequences.https://twitter.com/nytimes/status/646275868998955008 …",2015-09-22 23:47:58,869,561,646387978810560512
The best way to celebrate National Voter Registration Day: Register to vote! → http://nationalvoterregistrationday.org/register-to-vote/ … #CelebrateNVRD,2015-09-22 21:08:35,553,634,646347872040939520
"We need labor law reform. The #WAGEAct would protect workers' rights, now Congress should pass it. -H",2015-09-22 18:32:04,596,339,646308481545433088
"David Axelrod, former Senior Advisor to President Obama, on Hillary’s greatest accomplishments.pic.twitter.com/mrlJNtvFye",2015-09-22 17:40:08,773,441,646295410454073346
pic.twitter.com/Eb9I7oMbY0,2015-09-22 07:38:41,3980,1987,646144054036557824
"Every child deserves the opportunity to succeed, no matter who their parents are or where they’re from.https://amp.twimg.com/v/45f436c5-1b9c-48e5-94c8-2b12f019f83f …",2015-09-22 06:07:36,1601,910,646121130617470976
"Couldn't agree more, @HumaAbedin. Welcome to Twitter!https://twitter.com/HumaAbedin/status/646086707301888000 …",2015-09-22 04:52:25,1720,720,646102208765894657
Hillary on what the attacks against Planned Parenthood are really about:https://amp.twimg.com/v/a8faf43a-91af-4f2e-97cf-258b0b7ca187 …,2015-09-22 04:03:28,1126,692,646089892196323328
HBCUs serve some of our brightest students and are a bridge to equal opportunity. Proud to support them this #HBCUweek and year round. -H,2015-09-22 00:10:29,935,1031,646031260364705792
"At the #Emmys, @violadavis became the first black woman to win Outstanding Lead Actress in a drama. Bravo, Viola!pic.twitter.com/y6wDrj22aG",2015-09-21 23:09:24,2581,1343,646015887221374976
Can a Muslim be President of the United States of America? In a word: Yes. Now let's move on. -Hpic.twitter.com/AB99hiUPie,2015-09-21 21:25:28,7201,6128,645989733055758336
Price gouging like this in the specialty drug market is outrageous. Tomorrow I'll lay out a plan to take it on. -Hhttps://twitter.com/nytimes/status/645656049882632192 …,2015-09-21 20:26:01,2764,2284,645974772275408896
Hillary’s work “was an important part of the reason their lives were better.”pic.twitter.com/xGKG5tU7qM,2015-09-21 19:58:46,468,304,645967912864452608
"""These are our moms and our dads.” Keith from New Hampshire thanks Hillary for speaking up for caregivers:https://amp.twimg.com/v/5535ccf2-1ede-4499-b7af-ebcffedde9e6 …",2015-09-21 17:32:34,589,292,645931118953234433
"A moving moment backstage: ""I'm taking care of my mom, she has Alzheimer's...thank you for speaking up for that.""https://amp.twimg.com/v/4250c32d-ae21-4d11-b3cf-5c61fcf0c76c …",2015-09-21 08:31:29,1305,652,645794949967904768
"On September 20, 1973, tennis star @BillieJeanKing defeated Bobby Riggs in a match titled “The Battle of the Sexes.”pic.twitter.com/N4MsCT0fn1",2015-09-21 05:10:51,1063,574,645744462661087232
Hillary: A champion for women’s rights.pic.twitter.com/ku922NGL2y,2015-09-21 03:55:59,737,402,645725622023524352
Where are we on gefilte fish? Hillary talks emails with @JimmyFallon.https://amp.twimg.com/v/796f3e31-71d8-4c91-abe1-42231b2bebda …,2015-09-21 02:48:50,861,355,645708722568761344
Carly Fiorina challenged Democrats to name an accomplishment of Hillary’s. @SenatorLeahy accepted:pic.twitter.com/GvqmSQwocN,2015-09-21 01:33:03,957,453,645689647964684288
Keith from NH works part-time so he can care for his mom. He shared his story with Hillary: http://hrc.io/1LGKc9Z pic.twitter.com/LoGi99fGPb,2015-09-21 00:28:47,513,274,645673474862804993
"""I cannot imagine anyone being more of an outsider than the first woman president.""https://amp.twimg.com/v/88af6b1a-f5a6-4d33-aba5-15096681460e …",2015-09-20 22:18:37,1337,729,645640717478432768
"""I believe in America, we should have each other’s backs."" Watch Hillary at #nhdems2016:https://amp.twimg.com/v/b2eee994-3b74-48af-bb8a-a47d7d0ff937 …",2015-09-20 19:55:16,1250,689,645604642055827457
".@POTUS is right: When we ensure black women and girls have the opportunity to live up to their God-given potential, America gets ahead. -H",2015-09-20 07:58:00,2338,1069,645424136689426432
What Every 20-Something Should Know About Hillary Clinton: http://youtu.be/lJz1nAfgczk  via @Refinery29,2015-09-20 06:55:06,552,365,645408307205697536
It's indisputable that having a Democrat in the White House is good for our economy.,2015-09-20 06:22:04,2779,1092,645399995932274688
Senator Chuck Schumer: Hillary helped “restore the shattered credibility of the United States.”pic.twitter.com/3LTkgRux1L,2015-09-20 04:57:01,1044,477,645378592537509888
The hair’s real; the color’s not. Hillary’s impression of Donald Trump on @FallonTonight:https://amp.twimg.com/v/3916ef91-5707-475c-bbf8-b009c57166fd …,2015-09-20 03:48:20,1646,685,645361309089857536
"Cheers to you, @jimmyfallon. Happy birthday! pic.twitter.com/SBMyEfRzWc",2015-09-20 00:52:29,2489,837,645317053172326400
"Proud to have the support of New Hampshire’s great governor, @Maggie_Hassan. #603forHRCpic.twitter.com/nVS4nIRLHr",2015-09-19 23:33:12,845,397,645297098833948672
Post-speech dance break at the New Hampshire Democratic Party State Convention. (via @ABCLiz) #603forHRCpic.twitter.com/OTUwgrbXv1,2015-09-19 21:48:26,1314,685,645270736467308544
"“If you want a president who will listen to you, work her heart out to make your life better—then you’re lookin’ at her.""—Hillary #603forHRC",2015-09-19 21:08:21,1535,707,645260649468071938
".@BarbaraBoxer on Hillary’s greatest accomplishments, from Iranian sanctions to women’s rights around the world.pic.twitter.com/zfRzOtnsCC",2015-09-19 07:46:27,1188,685,645058842708066304
A proud step forward.https://twitter.com/washingtonpost/status/644955521854885888 …,2015-09-19 06:48:10,1664,586,645044174383882240
“That is what I intend to do.”pic.twitter.com/kmydlAenUP,2015-09-19 05:02:21,798,342,645017547251806208
".@DavidAxelrod, former Senior Advisor to President Obama, on Hillary’s greatest accomplishments.pic.twitter.com/mOBPhR741J",2015-09-19 03:41:22,1000,538,644997165748760576
"On selfies, gefilte fish, and of course, Donald Trump, with @jimmyfallon.http://hrc.io/1FjhYoO ",2015-09-19 01:23:08,801,345,644962377218301952
Otro producto del Partido de Trump—@JohnKasich. Hablar sobre los latinos no solo quiere decir hablar de propinas.http://hrc.io/1inNuaQ ,2015-09-19 00:47:38,297,189,644953446479720448
